Timestamp,GPU_ID,Rack_ID,Power_Draw_Watts,GPU_Utilization_Percent,Workload_Type,Workload_ID,Power_State,Energy_Stored_Joules,Grid_Voltage_Volts,Temperature_Celsius,Workload_Duration_Secs,Sync_Flag,Power_Cap_Watts,Power_Burn_Active
2025-08-01 10:54:15,GPU_0902,Rack_13,1320.0,90.65,Training,WL_031,High,39.45,239.05,60.94,148.86,True,1372.37,True
2025-08-01 10:54:20,GPU_0534,Rack_08,1321.89,94.96,Training,WL_075,High,46.56,222.5,49.82,46.83,True,1384.42,False
2025-08-01 10:54:25,GPU_0515,Rack_08,1133.42,93.73,Training,WL_091,High,43.81,220.94,61.03,238.65,True,1183.89,False
2025-08-01 10:54:30,GPU_7142,Rack_100,558.77,10.21,Inference,WL_042,Transition,29.65,226.94,65.24,132.11,False,631.61,False
2025-08-01 10:54:35,GPU_3589,Rack_50,1208.24,100.0,Training,WL_039,High,39.22,230.34,61.14,99.15,True,1264.32,False
2025-08-01 10:54:40,GPU_6884,Rack_96,1372.8,85.6,Training,WL_095,High,46.93,227.5,61.47,172.66,True,1411.66,False
2025-08-01 10:54:45,GPU_6694,Rack_93,474.74,39.09,Inference,WL_083,Transition,0.0,236.81,76.88,158.18,False,522.7,False
2025-08-01 10:54:50,GPU_2853,Rack_40,671.29,25.51,Inference,WL_081,Transition,51.63,220.48,63.25,274.33,False,718.53,False
2025-08-01 10:54:55,GPU_1497,Rack_21,823.8,91.33,Inference,WL_087,Transition,44.44,234.44,65.0,174.22,False,865.22,False
2025-08-01 10:55:00,GPU_2511,Rack_35,1159.9,100.0,Training,WL_031,High,23.57,239.99,54.01,176.77,True,1234.35,False
2025-08-01 10:55:05,GPU_7056,Rack_98,803.44,52.32,Inference,WL_038,Transition,41.38,229.27,63.1,102.25,False,861.87,False
2025-08-01 10:55:10,GPU_0308,Rack_05,1284.12,99.01,Training,WL_070,High,53.37,230.62,62.0,191.74,True,1327.6,False
2025-08-01 10:55:15,GPU_6047,Rack_84,139.47,8.15,Idle,WL_098,Idle,61.52,231.23,61.92,257.04,False,193.38,False
2025-08-01 10:55:20,GPU_0421,Rack_06,1329.84,88.16,Training,WL_063,High,51.1,234.1,58.73,151.5,True,1385.54,False
2025-08-01 10:55:25,GPU_0179,Rack_03,1292.88,89.88,Training,WL_095,High,35.83,239.9,63.63,102.19,True,1338.83,False
2025-08-01 10:55:30,GPU_1270,Rack_18,1296.24,91.68,Training,WL_001,High,50.02,237.19,61.41,144.6,True,1337.46,False
2025-08-01 10:55:35,GPU_3920,Rack_55,1203.73,95.49,Training,WL_018,High,28.87,220.2,60.8,162.4,True,1271.04,False
2025-08-01 10:55:40,GPU_5162,Rack_72,1287.06,97.31,Training,WL_066,High,51.35,226.37,61.47,63.77,True,1330.35,True
2025-08-01 10:55:45,GPU_3957,Rack_55,822.85,50.54,Inference,WL_095,Transition,49.42,236.14,68.0,246.76,False,875.96,False
2025-08-01 10:55:50,GPU_4648,Rack_65,1219.39,95.18,Training,WL_023,High,23.81,227.9,55.6,60.41,True,1264.38,False
2025-08-01 10:55:55,GPU_3186,Rack_45,1222.51,95.37,Training,WL_035,High,48.85,237.69,54.87,281.46,True,1269.5,False
2025-08-01 10:56:00,GPU_1844,Rack_26,1323.22,89.48,Training,WL_023,High,49.18,239.1,67.75,58.32,True,1384.49,False
2025-08-01 10:56:05,GPU_3223,Rack_45,1443.7,92.99,Training,WL_007,High,44.08,243.2,56.72,256.76,True,1494.74,True
2025-08-01 10:56:10,GPU_5019,Rack_70,178.46,11.13,Idle,WL_036,Idle,65.0,230.01,63.33,74.73,False,233.93,False
2025-08-01 10:56:15,GPU_1040,Rack_15,969.63,32.17,Inference,WL_001,Transition,0.0,242.11,67.33,247.03,False,1011.0,False
2025-08-01 10:56:20,GPU_6311,Rack_88,1329.65,100.0,Training,WL_067,High,30.74,236.26,56.81,101.31,True,1386.47,False
2025-08-01 10:56:25,GPU_3133,Rack_44,713.35,31.73,Inference,WL_044,Transition,32.88,236.2,56.92,240.28,False,752.61,False
2025-08-01 10:56:30,GPU_7099,Rack_99,659.34,40.18,Inference,WL_066,Transition,9.18,221.87,68.39,65.18,False,712.9,False
2025-08-01 10:56:35,GPU_6771,Rack_95,143.5,13.0,Idle,WL_098,Idle,65.0,223.62,53.57,249.45,False,185.88,False
2025-08-01 10:56:40,GPU_6298,Rack_88,1133.1,100.0,Training,WL_028,High,51.07,230.22,58.81,51.39,True,1172.42,True
2025-08-01 10:56:45,GPU_5790,Rack_81,1306.99,90.94,Training,WL_071,High,43.29,232.21,69.14,157.53,True,1375.41,True
2025-08-01 10:56:50,GPU_3270,Rack_46,714.99,52.42,Inference,WL_033,Transition,6.93,225.48,65.69,124.43,False,776.6,False
2025-08-01 10:56:55,GPU_2655,Rack_37,1321.33,100.0,Training,WL_073,High,26.25,239.99,61.43,203.35,True,1381.25,False
2025-08-01 10:57:00,GPU_2851,Rack_40,1431.31,100.0,Training,WL_075,High,27.58,232.94,61.25,287.76,True,1494.14,False
2025-08-01 10:57:05,GPU_0904,Rack_13,1301.24,98.23,Training,WL_019,High,52.32,233.09,65.11,276.04,True,1343.08,False
2025-08-01 10:57:10,GPU_5048,Rack_71,489.5,18.69,Idle,WL_017,Idle,49.33,222.12,65.12,137.89,False,533.64,False
2025-08-01 10:57:15,GPU_4502,Rack_63,1237.06,95.9,Training,WL_016,High,35.16,229.54,55.14,257.65,True,1312.55,False
2025-08-01 10:57:20,GPU_2741,Rack_39,1352.49,94.79,Training,WL_001,High,31.64,228.78,66.36,91.55,True,1388.58,True
2025-08-01 10:57:25,GPU_1716,Rack_24,193.43,11.13,Idle,WL_051,Idle,59.66,226.8,62.21,238.66,False,241.28,False
2025-08-01 10:57:30,GPU_5487,Rack_77,147.36,17.92,Idle,WL_015,Idle,60.0,227.31,53.34,259.04,False,193.87,False
2025-08-01 10:57:35,GPU_1953,Rack_28,1188.51,97.65,Training,WL_097,High,33.36,232.95,49.9,77.41,True,1226.43,False
2025-08-01 10:57:40,GPU_3035,Rack_43,1235.86,97.23,Training,WL_052,High,48.91,226.41,60.32,210.65,True,1289.06,True
2025-08-01 10:57:45,GPU_3477,Rack_49,1295.94,91.48,Training,WL_068,High,41.0,226.08,62.57,88.67,True,1351.76,False
2025-08-01 10:57:50,GPU_2241,Rack_32,530.75,45.25,Inference,WL_078,Transition,0.0,224.69,53.32,176.25,False,570.74,False
2025-08-01 10:57:55,GPU_4605,Rack_64,652.51,51.55,Inference,WL_003,Transition,12.61,233.13,58.32,243.54,False,698.93,False
2025-08-01 10:58:00,GPU_1573,Rack_22,1209.39,98.48,Training,WL_036,High,46.6,227.44,55.35,222.23,True,1255.05,False
2025-08-01 10:58:05,GPU_1481,Rack_21,1373.43,98.54,Training,WL_024,High,58.16,221.51,51.23,294.96,True,1424.72,False
2025-08-01 10:58:10,GPU_7068,Rack_99,1425.97,91.65,Training,WL_009,High,65.0,229.77,61.49,223.56,True,1472.7,True
2025-08-01 10:58:15,GPU_3133,Rack_44,1199.04,89.13,Training,WL_026,High,43.72,224.77,56.3,13.05,True,1252.85,True
2025-08-01 10:58:20,GPU_0930,Rack_13,1302.39,95.92,Training,WL_020,High,32.75,224.79,58.0,161.79,True,1357.39,False
2025-08-01 10:58:25,GPU_5226,Rack_73,1237.15,97.2,Training,WL_096,High,45.94,232.34,63.24,190.54,True,1296.44,False
2025-08-01 10:58:30,GPU_3115,Rack_44,1350.03,95.31,Training,WL_008,High,46.41,228.4,57.62,78.61,True,1409.54,True
2025-08-01 10:58:35,GPU_4409,Rack_62,1309.36,99.14,Training,WL_089,High,49.56,240.08,54.42,68.61,True,1346.28,False
2025-08-01 10:58:40,GPU_2533,Rack_36,1310.76,100.0,Training,WL_057,High,54.19,233.53,51.73,115.39,True,1360.49,False
2025-08-01 10:58:45,GPU_1227,Rack_18,1407.69,100.0,Training,WL_007,High,56.53,234.71,68.49,205.07,True,1460.74,False
2025-08-01 10:58:50,GPU_4512,Rack_63,676.41,45.73,Inference,WL_095,Transition,37.31,224.42,58.7,297.38,False,721.49,False
2025-08-01 10:58:55,GPU_6634,Rack_93,1304.03,97.51,Training,WL_098,High,49.35,231.0,52.02,204.21,True,1358.73,True
2025-08-01 10:59:00,GPU_2566,Rack_36,1346.97,96.41,Training,WL_019,High,41.11,226.26,57.23,216.56,True,1392.98,False
2025-08-01 10:59:05,GPU_1509,Rack_21,203.1,6.16,Idle,WL_030,Idle,54.11,231.38,59.88,63.49,False,250.51,False
2025-08-01 10:59:10,GPU_2398,Rack_34,585.53,66.38,Inference,WL_019,Transition,20.95,230.58,58.09,117.19,False,638.31,False
2025-08-01 10:59:15,GPU_6278,Rack_88,1226.23,96.68,Training,WL_021,High,42.78,237.63,61.89,278.44,True,1270.85,False
2025-08-01 10:59:20,GPU_4065,Rack_57,1152.13,100.0,Training,WL_050,High,45.2,222.2,69.75,254.56,True,1216.26,False
2025-08-01 10:59:25,GPU_6224,Rack_87,1262.89,95.43,Training,WL_030,High,54.52,232.72,55.02,18.48,True,1323.58,False
2025-08-01 10:59:30,GPU_1955,Rack_28,672.57,56.67,Inference,WL_081,Transition,37.77,239.23,66.4,249.58,False,713.29,False
2025-08-01 10:59:35,GPU_4762,Rack_67,1600.0,91.54,Training,WL_076,High,36.65,200.26,58.27,220.28,True,1500.0,False
2025-08-01 10:59:40,GPU_5370,Rack_75,581.06,34.87,Inference,WL_011,Transition,23.62,225.22,62.52,131.67,False,629.53,False
2025-08-01 10:59:45,GPU_6635,Rack_93,1079.97,92.68,Training,WL_087,High,54.72,229.46,59.77,71.11,True,1124.6,False
2025-08-01 10:59:50,GPU_3193,Rack_45,506.38,65.0,Inference,WL_046,Transition,24.72,226.91,60.27,295.74,False,552.25,False
2025-08-01 10:59:55,GPU_4587,Rack_64,1389.05,97.58,Training,WL_081,High,34.12,232.91,51.22,29.28,True,1431.96,False
2025-08-01 11:00:00,GPU_3112,Rack_44,977.11,61.96,Inference,WL_037,Transition,41.92,225.94,55.66,134.26,False,1028.4,False
2025-08-01 11:00:05,GPU_2245,Rack_32,1285.24,96.56,Training,WL_088,High,36.71,229.08,60.43,238.44,True,1343.26,False
2025-08-01 11:00:10,GPU_3456,Rack_48,1311.73,89.72,Training,WL_039,High,54.05,230.55,57.73,152.31,True,1363.97,False
2025-08-01 11:00:15,GPU_1352,Rack_19,1325.98,86.74,Training,WL_086,High,61.28,228.25,57.01,89.9,True,1369.3,False
2025-08-01 11:00:20,GPU_6492,Rack_91,1322.62,99.77,Training,WL_017,High,50.76,234.91,70.01,139.55,True,1360.46,False
2025-08-01 11:00:25,GPU_5056,Rack_71,475.73,74.39,Inference,WL_030,Transition,26.01,241.82,76.6,174.55,False,522.88,False
2025-08-01 11:00:30,GPU_3776,Rack_53,573.09,70.81,Inference,WL_028,Transition,37.5,234.48,51.2,295.4,False,622.19,False
2025-08-01 11:00:35,GPU_0740,Rack_11,1527.23,94.04,Training,WL_006,High,30.42,232.69,57.13,194.63,True,1500.0,True
2025-08-01 11:00:40,GPU_0530,Rack_08,1151.81,100.0,Training,WL_054,High,37.36,232.02,58.13,65.57,True,1205.61,False
2025-08-01 11:00:45,GPU_0427,Rack_06,88.0,4.86,Idle,WL_010,Idle,49.63,234.12,51.64,147.43,False,138.06,False
2025-08-01 11:00:50,GPU_0171,Rack_03,1440.32,100.0,Training,WL_030,High,29.85,232.75,58.37,63.13,True,1485.07,True
2025-08-01 11:00:55,GPU_3065,Rack_43,575.3,37.59,Inference,WL_020,Transition,19.52,224.3,57.92,258.84,False,619.26,False
2025-08-01 11:01:00,GPU_0027,Rack_01,1330.09,100.0,Training,WL_002,High,53.29,224.93,60.25,39.53,True,1404.76,False
2025-08-01 11:01:05,GPU_1625,Rack_23,1248.67,96.0,Training,WL_038,High,65.0,225.16,71.19,104.46,True,1304.13,True
2025-08-01 11:01:10,GPU_4606,Rack_64,578.7,35.54,Inference,WL_009,Transition,11.01,225.23,57.89,15.61,False,625.43,False
2025-08-01 11:01:15,GPU_5949,Rack_83,1308.78,86.42,Training,WL_044,High,51.02,225.5,56.44,115.9,True,1352.93,True
2025-08-01 11:01:20,GPU_3573,Rack_50,1224.57,90.16,Training,WL_022,High,50.91,225.48,52.91,123.69,True,1277.55,False
2025-08-01 11:01:25,GPU_7010,Rack_98,252.12,21.09,Idle,WL_019,Idle,65.0,237.72,59.01,288.17,False,295.88,False
2025-08-01 11:01:30,GPU_5287,Rack_74,1210.32,100.0,Training,WL_022,High,30.89,235.53,52.88,45.62,True,1248.76,False
2025-08-01 11:01:35,GPU_4880,Rack_68,158.18,11.95,Idle,WL_044,Idle,65.0,236.81,63.98,60.26,False,207.9,False
2025-08-01 11:01:40,GPU_6366,Rack_89,1301.2,93.61,Training,WL_020,High,34.82,217.75,59.67,238.92,True,1367.38,False
2025-08-01 11:01:45,GPU_6670,Rack_93,1256.36,84.52,Training,WL_042,High,47.89,223.11,57.86,245.3,True,1305.25,False
2025-08-01 11:01:50,GPU_0527,Rack_08,1373.46,100.0,Training,WL_095,High,49.33,230.19,64.02,264.46,True,1418.29,False
2025-08-01 11:01:55,GPU_4858,Rack_68,157.55,11.34,Idle,WL_029,Idle,46.11,224.89,64.19,88.67,False,196.41,False
2025-08-01 11:02:00,GPU_4907,Rack_69,497.38,77.98,Inference,WL_007,Transition,40.89,241.09,58.33,222.43,False,554.49,False
2025-08-01 11:02:05,GPU_0006,Rack_01,1253.8,87.0,Training,WL_028,High,61.04,235.09,50.83,116.68,True,1295.67,False
2025-08-01 11:02:10,GPU_3385,Rack_48,1103.76,73.79,Inference,WL_042,Transition,2.33,221.54,71.33,147.01,False,1160.35,False
2025-08-01 11:02:15,GPU_6251,Rack_87,1400.73,95.76,Training,WL_081,High,40.32,227.17,62.05,27.0,True,1454.7,True
2025-08-01 11:02:20,GPU_0818,Rack_12,1212.25,100.0,Training,WL_054,High,54.61,228.89,58.66,76.66,True,1260.59,False
2025-08-01 11:02:25,GPU_1561,Rack_22,1337.87,92.29,Training,WL_040,High,36.27,237.64,55.18,102.61,True,1377.87,True
2025-08-01 11:02:30,GPU_6385,Rack_89,1298.73,97.29,Training,WL_043,High,48.73,230.81,68.77,144.87,True,1351.11,True
2025-08-01 11:02:35,GPU_6551,Rack_91,1405.6,97.34,Training,WL_038,High,41.0,233.71,60.09,21.71,True,1462.86,False
2025-08-01 11:02:40,GPU_2410,Rack_34,1436.38,96.17,Training,WL_018,High,34.73,244.77,61.62,73.32,True,1472.55,True
2025-08-01 11:02:45,GPU_6038,Rack_84,1392.96,89.97,Training,WL_098,High,33.15,220.77,56.06,27.48,True,1440.93,False
2025-08-01 11:02:50,GPU_3996,Rack_56,675.4,33.68,Inference,WL_054,Transition,26.43,234.11,56.16,234.06,False,727.44,False
2025-08-01 11:02:55,GPU_5617,Rack_79,1227.53,100.0,Training,WL_095,High,48.07,229.53,60.43,284.57,True,1257.92,False
2025-08-01 11:03:00,GPU_0519,Rack_08,1224.99,87.95,Training,WL_026,High,39.83,229.58,51.98,22.89,True,1265.83,False
2025-08-01 11:03:05,GPU_4193,Rack_59,1526.32,91.1,Training,WL_089,High,27.43,222.26,64.0,284.76,True,1500.0,False
2025-08-01 11:03:10,GPU_0284,Rack_04,1303.57,99.0,Training,WL_095,High,45.12,235.87,56.79,250.19,True,1355.36,True
2025-08-01 11:03:15,GPU_2206,Rack_31,1357.6,87.4,Training,WL_079,High,38.25,224.63,55.49,264.2,True,1419.09,False
2025-08-01 11:03:20,GPU_6383,Rack_89,560.58,74.93,Inference,WL_068,Transition,41.14,235.65,63.0,160.31,False,612.8,False
2025-08-01 11:03:25,GPU_4006,Rack_56,755.69,30.16,Inference,WL_084,Transition,0.0,219.75,60.76,296.32,False,809.4,False
2025-08-01 11:03:30,GPU_6663,Rack_93,1152.57,96.57,Training,WL_001,High,32.45,235.22,67.19,262.25,True,1198.43,True
2025-08-01 11:03:35,GPU_2423,Rack_34,1315.53,91.84,Training,WL_021,High,40.46,202.78,59.18,194.05,True,1362.87,False
2025-08-01 11:03:40,GPU_1969,Rack_28,1317.2,95.83,Training,WL_088,High,29.09,224.57,65.91,266.6,True,1366.04,False
2025-08-01 11:03:45,GPU_3535,Rack_50,1135.13,100.0,Training,WL_018,High,47.05,230.54,60.83,157.87,True,1188.3,True
2025-08-01 11:03:50,GPU_6829,Rack_95,1331.79,100.0,Training,WL_047,High,41.23,232.18,63.4,25.83,True,1386.11,False
2025-08-01 11:03:55,GPU_4478,Rack_63,1108.98,99.96,Training,WL_014,High,44.98,226.6,56.39,86.14,True,1160.54,False
2025-08-01 11:04:00,GPU_3033,Rack_43,574.06,30.06,Inference,WL_036,Transition,46.24,218.21,58.1,140.7,False,638.15,False
2025-08-01 11:04:05,GPU_2752,Rack_39,1099.77,100.0,Training,WL_045,High,26.22,228.89,61.35,11.35,True,1140.84,False
2025-08-01 11:04:10,GPU_1208,Rack_17,533.02,44.66,Inference,WL_098,Transition,38.73,224.79,57.56,59.87,False,583.34,False
2025-08-01 11:04:15,GPU_6172,Rack_86,1332.18,90.08,Training,WL_057,High,48.74,235.22,58.46,27.66,True,1401.45,False
2025-08-01 11:04:20,GPU_0841,Rack_12,310.3,4.07,Idle,WL_031,Idle,63.66,240.12,60.43,80.53,False,366.02,False
2025-08-01 11:04:25,GPU_4536,Rack_63,1194.02,100.0,Training,WL_061,High,44.22,227.02,63.32,21.15,True,1236.4,True
2025-08-01 11:04:30,GPU_5756,Rack_80,1158.85,89.93,Training,WL_034,High,37.9,234.08,57.9,130.64,True,1217.08,False
2025-08-01 11:04:35,GPU_1681,Rack_24,352.72,68.79,Inference,WL_037,Transition,29.79,232.35,69.37,152.71,False,402.35,False
2025-08-01 11:04:40,GPU_2670,Rack_38,1202.37,94.49,Training,WL_033,High,45.38,226.6,56.13,125.66,True,1246.19,True
2025-08-01 11:04:45,GPU_4273,Rack_60,1348.43,96.47,Training,WL_017,High,52.76,231.82,59.17,151.07,True,1400.41,True
2025-08-01 11:04:50,GPU_4950,Rack_69,1318.3,94.52,Training,WL_031,High,47.84,230.02,63.1,114.3,True,1369.08,True
2025-08-01 11:04:55,GPU_5722,Rack_80,1175.59,95.78,Training,WL_011,High,48.02,226.65,58.1,236.11,True,1240.97,False
2025-08-01 11:05:00,GPU_0516,Rack_08,1235.27,96.03,Training,WL_098,High,43.83,232.35,57.39,110.69,True,1268.84,False
2025-08-01 11:05:05,GPU_3973,Rack_56,1282.46,86.14,Training,WL_082,High,48.38,228.35,56.47,233.61,True,1332.75,True
2025-08-01 11:05:10,GPU_0479,Rack_07,1400.93,99.67,Training,WL_025,High,38.04,229.16,63.36,271.54,True,1455.55,False
2025-08-01 11:05:15,GPU_4110,Rack_58,1056.81,100.0,Training,WL_040,High,37.16,220.25,67.83,194.7,True,1108.55,False
2025-08-01 11:05:20,GPU_5778,Rack_81,1283.31,100.0,Training,WL_077,High,39.94,229.09,69.41,262.36,True,1322.1,False
2025-08-01 11:05:25,GPU_1951,Rack_28,1445.37,100.0,Training,WL_010,High,65.0,236.87,58.48,200.38,True,1500.0,False
2025-08-01 11:05:30,GPU_5601,Rack_78,719.48,59.55,Inference,WL_057,Transition,34.95,227.99,56.99,266.77,False,776.96,False
2025-08-01 11:05:35,GPU_5458,Rack_76,1239.45,95.46,Training,WL_032,High,45.84,231.63,58.43,38.63,True,1295.98,False
2025-08-01 11:05:40,GPU_5802,Rack_81,1327.39,92.79,Training,WL_017,High,37.97,229.77,64.54,230.53,True,1370.53,False
2025-08-01 11:05:45,GPU_5846,Rack_82,1468.48,97.82,Training,WL_022,High,54.8,224.41,61.1,92.04,True,1500.0,True
2025-08-01 11:05:50,GPU_5824,Rack_81,1112.8,93.75,Training,WL_013,High,26.53,228.68,64.92,80.18,True,1172.21,False
2025-08-01 11:05:55,GPU_5507,Rack_77,1322.97,99.13,Training,WL_012,High,49.41,231.33,52.07,292.31,True,1367.85,True
2025-08-01 11:06:00,GPU_2205,Rack_31,1432.3,100.0,Training,WL_031,High,50.07,238.33,54.98,154.68,True,1491.86,False
2025-08-01 11:06:05,GPU_2648,Rack_37,1288.73,93.19,Training,WL_075,High,58.6,230.06,53.53,159.48,True,1326.91,True
2025-08-01 11:06:10,GPU_5714,Rack_80,1600.0,98.06,Training,WL_076,High,41.56,240.76,59.31,162.33,True,1500.0,True
2025-08-01 11:06:15,GPU_3066,Rack_43,676.37,37.73,Inference,WL_053,Transition,65.0,224.46,52.5,238.09,False,728.28,False
2025-08-01 11:06:20,GPU_0681,Rack_10,1213.84,88.89,Training,WL_052,High,57.41,219.39,60.27,44.65,True,1263.75,True
2025-08-01 11:06:25,GPU_3351,Rack_47,1401.49,96.56,Training,WL_051,High,59.39,232.02,63.19,266.9,True,1452.55,False
2025-08-01 11:06:30,GPU_0778,Rack_11,216.17,19.05,Idle,WL_053,Idle,65.0,229.89,67.96,150.94,False,271.22,False
2025-08-01 11:06:35,GPU_4916,Rack_69,441.76,50.52,Inference,WL_018,Transition,31.97,223.75,58.08,242.83,False,492.17,False
2025-08-01 11:06:40,GPU_0872,Rack_13,611.32,51.62,Inference,WL_005,Transition,34.9,231.67,69.5,77.66,False,654.3,False
2025-08-01 11:06:45,GPU_4292,Rack_60,1180.7,100.0,Training,WL_028,High,40.09,234.43,67.17,206.07,True,1215.3,False
2025-08-01 11:06:50,GPU_3203,Rack_45,554.09,53.79,Inference,WL_040,Transition,32.31,228.74,69.1,83.88,False,607.51,False
2025-08-01 11:06:55,GPU_4997,Rack_70,137.7,11.87,Idle,WL_080,Idle,44.43,225.87,62.33,108.24,False,175.6,False
2025-08-01 11:07:00,GPU_2358,Rack_33,1559.93,100.0,Training,WL_078,High,50.07,232.28,69.15,129.27,True,1500.0,False
2025-08-01 11:07:05,GPU_0115,Rack_02,1185.05,95.92,Training,WL_019,High,59.73,226.09,49.5,77.01,True,1253.53,False
2025-08-01 11:07:10,GPU_3482,Rack_49,1251.8,91.98,Training,WL_068,High,27.05,232.63,67.68,146.99,True,1317.55,False
2025-08-01 11:07:15,GPU_1453,Rack_21,1377.92,95.17,Training,WL_068,High,37.83,228.9,58.89,172.36,True,1411.66,True
2025-08-01 11:07:20,GPU_1898,Rack_27,1404.12,92.48,Training,WL_020,High,26.01,238.92,59.68,100.68,True,1445.71,False
2025-08-01 11:07:25,GPU_4780,Rack_67,1403.91,96.28,Training,WL_029,High,57.33,226.87,60.16,47.39,True,1458.89,False
2025-08-01 11:07:30,GPU_3857,Rack_54,1160.22,90.88,Training,WL_075,High,47.05,219.59,52.92,189.96,True,1209.77,True
2025-08-01 11:07:35,GPU_6377,Rack_89,1479.51,100.0,Training,WL_070,High,59.31,229.38,63.42,74.9,True,1500.0,False
2025-08-01 11:07:40,GPU_6441,Rack_90,1213.88,92.78,Training,WL_089,High,25.02,234.0,64.02,58.53,True,1254.41,False
2025-08-01 11:07:45,GPU_2229,Rack_31,1268.67,88.69,Training,WL_014,High,41.08,234.17,62.36,227.5,True,1317.86,False
2025-08-01 11:07:50,GPU_3898,Rack_55,474.51,12.73,Inference,WL_054,Transition,0.05,230.26,61.77,42.37,False,517.25,False
2025-08-01 11:07:55,GPU_6232,Rack_87,1294.09,82.73,Training,WL_082,High,35.94,232.33,53.75,48.66,True,1333.31,False
2025-08-01 11:08:00,GPU_5792,Rack_81,1065.44,94.54,Training,WL_015,High,44.34,229.42,64.11,60.34,True,1127.51,True
2025-08-01 11:08:05,GPU_2571,Rack_36,1283.19,95.54,Training,WL_064,High,49.65,237.37,57.53,10.77,True,1347.07,False
2025-08-01 11:08:10,GPU_4285,Rack_60,1279.69,97.12,Training,WL_079,High,49.42,224.84,53.57,278.47,True,1341.61,False
2025-08-01 11:08:15,GPU_1549,Rack_22,180.16,3.99,Idle,WL_033,Idle,38.69,229.85,61.9,88.96,False,221.02,False
2025-08-01 11:08:20,GPU_6095,Rack_85,1209.1,89.15,Training,WL_086,High,49.86,227.57,50.87,24.71,True,1250.15,False
2025-08-01 11:08:25,GPU_6657,Rack_93,1600.0,93.74,Training,WL_006,High,32.15,211.95,64.38,278.69,True,1500.0,False
2025-08-01 11:08:30,GPU_0769,Rack_11,1200.21,92.17,Training,WL_010,High,60.53,223.72,59.27,73.3,True,1237.8,False
2025-08-01 11:08:35,GPU_4912,Rack_69,1277.48,95.84,Training,WL_099,High,42.25,232.73,62.33,149.64,True,1338.64,False
2025-08-01 11:08:40,GPU_1742,Rack_25,1442.98,89.15,Training,WL_049,High,38.19,226.83,58.91,238.21,True,1499.72,False
2025-08-01 11:08:45,GPU_1646,Rack_23,1398.53,90.69,Training,WL_012,High,48.78,234.92,57.26,225.05,True,1438.69,False
2025-08-01 11:08:50,GPU_1522,Rack_22,825.47,2.64,Idle,WL_048,Idle,53.53,243.51,67.16,143.98,False,861.87,False
2025-08-01 11:08:55,GPU_1966,Rack_28,1374.38,85.39,Training,WL_006,High,55.14,230.99,62.8,130.69,True,1413.64,False
2025-08-01 11:09:00,GPU_4106,Rack_58,1233.02,99.77,Training,WL_007,High,30.77,231.51,61.09,242.68,True,1274.7,False
2025-08-01 11:09:05,GPU_3339,Rack_47,1254.86,96.29,Training,WL_007,High,35.63,225.51,61.55,271.09,True,1316.63,False
2025-08-01 11:09:10,GPU_2313,Rack_33,1298.41,86.71,Training,WL_029,High,45.04,229.63,53.45,214.76,True,1344.68,True
2025-08-01 11:09:15,GPU_6621,Rack_92,1267.85,95.9,Training,WL_093,High,59.99,234.03,57.04,282.99,True,1323.19,False
2025-08-01 11:09:20,GPU_6927,Rack_97,1413.93,92.18,Training,WL_085,High,36.55,228.86,61.36,115.96,True,1459.8,True
2025-08-01 11:09:25,GPU_0181,Rack_03,1206.11,94.81,Training,WL_064,High,52.35,231.86,60.54,189.35,True,1240.35,False
2025-08-01 11:09:30,GPU_1199,Rack_17,1250.84,100.0,Training,WL_057,High,41.7,232.78,56.93,15.7,True,1308.08,True
2025-08-01 11:09:35,GPU_3045,Rack_43,443.19,91.83,Inference,WL_036,Transition,32.89,239.62,60.01,299.23,False,496.92,False
2025-08-01 11:09:40,GPU_5262,Rack_74,1305.55,83.27,Training,WL_083,High,53.31,225.65,54.53,293.97,True,1359.79,False
2025-08-01 11:09:45,GPU_4936,Rack_69,1200.41,98.73,Training,WL_078,High,47.4,224.05,67.71,45.71,True,1259.69,True
2025-08-01 11:09:50,GPU_6599,Rack_92,554.2,33.68,Inference,WL_078,Transition,24.12,229.21,62.94,199.12,False,607.29,False
2025-08-01 11:09:55,GPU_3422,Rack_48,696.88,100.0,Inference,WL_016,Transition,55.55,236.73,56.19,274.96,False,722.41,False
2025-08-01 11:10:00,GPU_7048,Rack_98,557.47,63.15,Inference,WL_065,Transition,25.01,225.41,56.65,59.55,False,619.18,False
2025-08-01 11:10:05,GPU_6287,Rack_88,1315.99,89.1,Training,WL_060,High,38.64,226.59,64.55,242.67,True,1359.86,False
2025-08-01 11:10:10,GPU_6502,Rack_91,1600.0,94.35,Training,WL_015,High,65.0,236.01,58.82,98.52,True,1500.0,False
2025-08-01 11:10:15,GPU_7006,Rack_98,1531.8,89.74,Training,WL_057,High,47.15,229.09,59.59,218.81,True,1500.0,False
2025-08-01 11:10:20,GPU_1971,Rack_28,1406.28,94.81,Training,WL_060,High,39.12,228.97,53.44,199.66,True,1449.87,False
2025-08-01 11:10:25,GPU_3791,Rack_53,1236.73,91.69,Training,WL_095,High,59.64,231.98,61.33,223.01,True,1280.79,True
2025-08-01 11:10:30,GPU_7135,Rack_100,1200.28,97.75,Training,WL_077,High,50.14,221.26,64.12,142.9,True,1247.37,True
2025-08-01 11:10:35,GPU_5182,Rack_72,1379.81,100.0,Training,WL_040,High,45.63,230.31,55.52,247.98,True,1447.79,True
